# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Wing,0,IWRVVJHBKE,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,28,33
# x,y,z,u,w
5.851430206570523929e+00, 2.571428571428570287e+00, 2.358302276496755667e-02, 1.142857142857142794e+00, 4.000000000000000000e+00
6.839879908829647803e+00, 3.857142857142855430e+00, 2.300850298699476035e-02, 1.214285714285714191e+00, 0.000000000000000000e+00
6.860632699913785437e+00, 3.857142857142855430e+00, 1.115486114424294427e-02, 1.214285714285714191e+00, 4.173311976788848798e-02
6.761243389900531753e+00, 3.857142857142855430e+00, 2.162903602018079879e-02, 1.214285714285714191e+00, 9.595583006934514658e-02
6.620570257405293368e+00, 3.857142857142855430e+00, 2.440287552485669378e-02, 1.214285714285714191e+00, 1.722603643809274832e-01
6.428344009538772497e+00, 3.857142857142855430e+00, 1.667325762083924148e-02, 1.214285714285714191e+00, 2.765358755368439447e-01
6.176673380170727867e+00, 3.857142857142855430e+00, -4.757812465757682574e-03, 1.214285714285714191e+00, 4.134663504172014781e-01
5.863898983491628414e+00, 3.857142857142855430e+00, -4.123473596861971374e-02, 1.214285714285714191e+00, 5.841612375912467181e-01
5.498784711598999841e+00, 3.857142857142855430e+00, -8.777603162332821285e-02, 1.214285714285714191e+00, 7.836633902842906618e-01
5.102186449791749290e+00, 3.857142857142855430e+00, -1.327278693914625551e-01, 1.214285714285714191e+00, 1.000000000000000000e+00
4.704170342827385554e+00, 3.857142857142855430e+00, -1.616691997388941537e-01, 1.214285714285714191e+00, 1.216336609715709338e+00
4.336233411891975642e+00, 3.857142857142855430e+00, -1.678626412290791792e-01, 1.214285714285714191e+00, 1.415838762408753171e+00
4.021542877823447881e+00, 3.857142857142855430e+00, -1.570844782218741853e-01, 1.214285714285714191e+00, 1.586533649582798411e+00
3.769769640522368181e+00, 3.857142857142855430e+00, -1.366162856967227668e-01, 1.214285714285714191e+00, 1.723464124463156111e+00
3.579235349769666286e+00, 3.857142857142855430e+00, -1.104420463671747371e-01, 1.214285714285714191e+00, 1.827739635619072489e+00
3.441675527739119111e+00, 3.857142857142855430e+00, -8.063939523702060019e-02, 1.214285714285714191e+00, 1.904044169930654951e+00
3.350735671877375754e+00, 3.857142857142855430e+00, -4.230814781486488124e-02, 1.214285714285714191e+00, 1.958266880232111484e+00
3.309476081215208865e+00, 3.857142857142855430e+00, 0.000000000000000000e+00, 1.214285714285714191e+00, 2.000000000000000000e+00
3.327653624138567245e+00, 3.857142857142855430e+00, 6.400526728933370046e-02, 1.214285714285714191e+00, 2.041733119767888294e+00
3.402156707459098151e+00, 3.857142857142855430e+00, 1.266189874197300447e-01, 1.214285714285714191e+00, 2.095955830069344827e+00
3.523862194666295355e+00, 3.857142857142855430e+00, 1.905196723721400420e-01, 1.214285714285714191e+00, 2.172260364380927289e+00
3.700011722950913740e+00, 3.857142857142855430e+00, 2.555085536390757084e-01, 1.214285714285714191e+00, 2.276535875536843889e+00
3.938952847101029331e+00, 3.857142857142855430e+00, 3.165722417297578417e-01, 1.214285714285714191e+00, 2.413466350417201589e+00
4.242391910364263552e+00, 3.857142857142855430e+00, 3.656798631737112060e-01, 1.214285714285714191e+00, 2.584161237591246607e+00
4.600734348614121672e+00, 3.857142857142855430e+00, 3.909707633844766717e-01, 1.214285714285714191e+00, 2.783663390284290440e+00
4.990159335428135279e+00, 3.857142857142855430e+00, 3.815143282558359772e-01, 1.214285714285714191e+00, 3.000000000000000000e+00
5.377502894867406624e+00, 3.857142857142855430e+00, 3.394151418937622067e-01, 1.214285714285714191e+00, 3.216336609715709116e+00
5.731746889075086671e+00, 3.857142857142855430e+00, 2.791791942183447506e-01, 1.214285714285714191e+00, 3.415838762408752949e+00
6.032661431749284375e+00, 3.857142857142855430e+00, 2.161632503057603349e-01, 1.214285714285714191e+00, 3.586533649582798411e+00
6.272985940999808108e+00, 3.857142857142855430e+00, 1.608034951732902895e-01, 1.214285714285714191e+00, 3.723464124463156111e+00
6.455628987202933544e+00, 3.857142857142855430e+00, 1.171159245224828449e-01, 1.214285714285714191e+00, 3.827739635619072267e+00
6.589186947483499424e+00, 3.857142857142855430e+00, 8.476550062609887470e-02, 1.214285714285714191e+00, 3.904044169930655173e+00
6.684126589890539094e+00, 3.857142857142855430e+00, 6.189863955808366791e-02, 1.214285714285714191e+00, 3.958266880232111262e+00
6.839879908829647803e+00, 3.857142857142855430e+00, 2.300850298699476035e-02, 1.214285714285714191e+00, 4.000000000000000000e+00
7.828329611088772566e+00, 5.142857142857140573e+00, 2.243398320902196402e-02, 1.285714285714285587e+00, 0.000000000000000000e+00
7.848286001083980779e+00, 5.142857142857140573e+00, 1.068894507938436891e-02, 1.285714285714285587e+00, 4.173311976788848798e-02
7.751996919557495147e+00, 5.142857142857140573e+00, 2.061977299616019749e-02, 1.285714285714285587e+00, 9.595583006934514658e-02
7.615736720066541565e+00, 5.142857142857140573e+00, 2.290142033329305160e-02, 1.285714285714285587e+00, 1.722603643809274832e-01
7.429578672492381131e+00, 5.142857142857140573e+00, 1.480265772196308685e-02, 1.285714285714285587e+00, 2.765358755368439447e-01
7.185884226730115287e+00, 5.142857142857140573e+00, -6.722737693504804261e-03, 1.285714285714285587e+00, 4.134663504172014781e-01
6.883021850241803463e+00, 5.142857142857140573e+00, -4.280975341698655540e-02, 1.285714285714285587e+00, 5.841612375912467181e-01
6.529442440066932640e+00, 5.142857142857140573e+00, -8.847834231563503349e-02, 1.285714285714285587e+00, 7.836633902842906618e-01
6.145293214880911847e+00, 5.142857142857140573e+00, -1.320708426118491485e-01, 1.285714285714285587e+00, 1.000000000000000000e+00
5.759715111404281274e+00, 5.142857142857140573e+00, -1.592174768354456538e-01, 1.285714285714285587e+00, 1.216336609715709338e+00
5.403321449708626822e+00, 5.142857142857140573e+00, -1.642193054411331121e-01, 1.285714285714285587e+00, 1.415838762408753171e+00
5.098542523857324760e+00, 5.142857142857140573e+00, -1.529971604269005914e-01, 1.285714285714285587e+00, 1.586533649582798411e+00
4.854730964528719106e+00, 5.142857142857140573e+00, -1.325318298595710431e-01, 1.285714285714285587e+00, 1.723464124463156111e+00
4.670267805180840170e+00, 5.142857142857140573e+00, -1.065891935326566814e-01, 1.285714285714285587e+00, 1.827739635619072489e+00
4.537168563930845444e+00, 5.142857142857140573e+00, -7.714316064586659860e-02, 1.285714285714285587e+00, 1.904044169930654951e+00
4.450143163836567162e+00, 5.142857142857140573e+00, -3.846151380606745857e-02, 1.285714285714285587e+00, 1.958266880232111484e+00
4.412634774953611227e+00, 5.142857142857140573e+00, 0.000000000000000000e+00, 1.285714285714285587e+00, 2.000000000000000000e+00
4.430043602222861310e+00, 5.142857142857140573e+00, 6.201195780158608867e-02, 1.285714285714285587e+00, 2.041733119767888294e+00
4.502138111657309594e+00, 5.142857142857140573e+00, 1.226428673245102963e-01, 1.285714285714285587e+00, 2.095955830069344827e+00
4.619839598901170241e+00, 5.142857142857140573e+00, 1.846787318600549843e-01, 1.285714285714285587e+00, 2.172260364380927289e+00
4.790217816031555387e+00, 5.142857142857140573e+00, 2.479017048051805894e-01, 1.285714285714285587e+00, 2.276535875536843889e+00
5.021378136074619469e+00, 5.142857142857140573e+00, 3.074437082226045281e-01, 1.285714285714285587e+00, 2.413466350417201589e+00
5.314982850001019443e+00, 5.142857142857140573e+00, 3.555652375402572618e-01, 1.285714285714285587e+00, 2.584161237591246607e+00
5.661766457163545319e+00, 5.142857142857140573e+00, 3.808269083000612176e-01, 1.285714285714285587e+00, 2.783663390284290440e+00
6.038707247046399829e+00, 5.142857142857140573e+00, 3.725063445998771372e-01, 1.285714285714285587e+00, 3.000000000000000000e+00
6.413635188910443041e+00, 5.142857142857140573e+00, 3.318581395633160014e-01, 1.285714285714285587e+00, 3.216336609715709116e+00
6.756439775457791619e+00, 5.142857142857140573e+00, 2.731194410828186592e-01, 1.285714285714285587e+00, 3.415838762408752949e+00
7.047569772847922742e+00, 5.142857142857140573e+00, 2.115273253270944231e-01, 1.285714285714285587e+00, 3.586533649582798411e+00
7.280037810484945915e+00, 5.142857142857140573e+00, 1.573444572363571492e-01, 1.285714285714285587e+00, 3.723464124463156111e+00
7.456683411593398425e+00, 5.142857142857140573e+00, 1.145220154038809196e-01, 1.285714285714285587e+00, 3.827739635619072267e+00
7.585852864248359140e+00, 5.142857142857140573e+00, 8.281151605646704106e-02, 1.285714285714285587e+00, 3.904044169930655173e+00
7.677678975643227766e+00, 5.142857142857140573e+00, 6.041524950685354944e-02, 1.285714285714285587e+00, 3.958266880232111262e+00
7.828329611088772566e+00, 5.142857142857140573e+00, 2.243398320902196402e-02, 1.285714285714285587e+00, 4.000000000000000000e+00
8.816779313347899105e+00, 6.428571428571429713e+00, 2.185946343104916770e-02, 1.357142857142857206e+00, 0.000000000000000000e+00
8.835939302254178784e+00, 6.428571428571429713e+00, 1.022302901452579529e-02, 1.357142857142857206e+00, 4.173311976788848798e-02
8.742750449214463870e+00, 6.428571428571429713e+00, 1.961050997213958924e-02, 1.357142857142857206e+00, 9.595583006934514658e-02
8.610903182727792426e+00, 6.428571428571429713e+00, 2.139996514172939901e-02, 1.357142857142857206e+00, 1.722603643809274832e-01
8.430813335445993317e+00, 6.428571428571429713e+00, 1.293205782308692181e-02, 1.357142857142857206e+00, 2.765358755368439447e-01
8.195095073289504484e+00, 6.428571428571429713e+00, -8.687662921251931153e-03, 1.357142857142857206e+00, 4.134663504172014781e-01
7.902144716991980289e+00, 6.428571428571429713e+00, -4.438477086535340399e-02, 1.357142857142857206e+00, 5.841612375912467181e-01
7.560100168534868992e+00, 6.428571428571429713e+00, -8.918065300794185413e-02, 1.357142857142857206e+00, 7.836633902842906618e-01
7.188399979970077069e+00, 6.428571428571429713e+00, -1.314138158322357974e-01, 1.357142857142857206e+00, 1.000000000000000000e+00
6.815259879981181435e+00, 6.428571428571429713e+00, -1.567657539319972093e-01, 1.357142857142857206e+00, 1.216336609715709338e+00
6.470409487525280667e+00, 6.428571428571429713e+00, -1.605759696531869618e-01, 1.357142857142857206e+00, 1.415838762408753171e+00
6.175542169891203415e+00, 6.428571428571429713e+00, -1.489098426319270252e-01, 1.357142857142857206e+00, 1.586533649582798411e+00
5.939692288535073139e+00, 6.428571428571429713e+00, -1.284473740224192917e-01, 1.357142857142857206e+00, 1.723464124463156111e+00
5.761300260592016720e+00, 6.428571428571429713e+00, -1.027363406981385979e-01, 1.357142857142857206e+00, 1.827739635619072489e+00
5.632661600122575329e+00, 6.428571428571429713e+00, -7.364692605471259701e-02, 1.357142857142857206e+00, 1.904044169930654951e+00
5.549550655795763454e+00, 6.428571428571429713e+00, -3.461487979727002895e-02, 1.357142857142857206e+00, 1.958266880232111484e+00
5.515793468692018031e+00, 6.428571428571429713e+00, 0.000000000000000000e+00, 1.357142857142857206e+00, 2.000000000000000000e+00
5.532433580307158039e+00, 6.428571428571429713e+00, 6.001864831383846993e-02, 1.357142857142857206e+00, 2.041733119767888294e+00
5.602119515855525478e+00, 6.428571428571429713e+00, 1.186667472292905201e-01, 1.357142857142857206e+00, 2.095955830069344827e+00
5.715817003136048235e+00, 6.428571428571429713e+00, 1.788377913479698988e-01, 1.357142857142857206e+00, 2.172260364380927289e+00
5.880423909112200143e+00, 6.428571428571429713e+00, 2.402948559712854981e-01, 1.357142857142857206e+00, 2.276535875536843889e+00
6.103803425048212716e+00, 6.428571428571429713e+00, 2.983151747154512146e-01, 1.357142857142857206e+00, 2.413466350417201589e+00
6.387573789637777999e+00, 6.428571428571429713e+00, 3.454506119068031511e-01, 1.357142857142857206e+00, 2.584161237591246607e+00
6.722798565712972518e+00, 6.428571428571429713e+00, 3.706830532156456526e-01, 1.357142857142857206e+00, 2.783663390284290440e+00
7.087255158664666155e+00, 6.428571428571429713e+00, 3.634983609439182417e-01, 1.357142857142857206e+00, 3.000000000000000000e+00
7.449767482953483011e+00, 6.428571428571429713e+00, 3.243011372328697961e-01, 1.357142857142857206e+00, 3.216336609715709116e+00
7.781132661840499232e+00, 6.428571428571429713e+00, 2.670596879472925123e-01, 1.357142857142857206e+00, 3.415838762408752949e+00
8.062478113946564662e+00, 6.428571428571429713e+00, 2.068914003484285113e-01, 1.357142857142857206e+00, 3.586533649582798411e+00
8.287089679970087275e+00, 6.428571428571429713e+00, 1.538854192994240366e-01, 1.357142857142857206e+00, 3.723464124463156111e+00
8.457737835983866859e+00, 6.428571428571429713e+00, 1.119281062852789943e-01, 1.357142857142857206e+00, 3.827739635619072267e+00
8.582518781013222409e+00, 6.428571428571429713e+00, 8.085753148683519353e-02, 1.357142857142857206e+00, 3.904044169930655173e+00
8.671231361395918213e+00, 6.428571428571429713e+00, 5.893185945562343098e-02, 1.357142857142857206e+00, 3.958266880232111262e+00
8.816779313347899105e+00, 6.428571428571429713e+00, 2.185946343104916770e-02, 1.357142857142857206e+00, 4.000000000000000000e+00
9.805229015607023868e+00, 7.714285714285715301e+00, 2.128494365307637137e-02, 1.428571428571428603e+00, 0.000000000000000000e+00
9.823592603424375014e+00, 7.714285714285715301e+00, 9.757112949667218205e-03, 1.428571428571428603e+00, 4.173311976788848798e-02
9.733503978871427265e+00, 7.714285714285715301e+00, 1.860124694811898793e-02, 1.428571428571428603e+00, 9.595583006934514658e-02
9.606069645389039735e+00, 7.714285714285715301e+00, 1.989850995016576030e-02, 1.428571428571428603e+00, 1.722603643809274832e-01
9.432047998399601951e+00, 7.714285714285715301e+00, 1.106145792421076718e-02, 1.428571428571428603e+00, 2.765358755368439447e-01
9.204305919848891904e+00, 7.714285714285715301e+00, -1.065258814899905371e-02, 1.428571428571428603e+00, 4.134663504172014781e-01
8.921267583742153562e+00, 7.714285714285715301e+00, -4.595978831372024564e-02, 1.428571428571428603e+00, 5.841612375912467181e-01
